service_id,route_id,trip_id,block_id,sch_arr_time,stop_name,stop_id,stop_seq,direction_name
Sunday   ,560,8106,17006,10:07,25th/Barton,25Bart,1,East
Sunday   ,560,8106,17006,10:24,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8106,17006,10:33,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8106,17006,10:53,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8106,17006,11:04,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8106,17006,11:08,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8106,17006,11:17,Bellevue TC - Bay 7,Belv7,7,East
Sunday   ,560,8107,17004,11:05,25th/Barton,25Bart,1,East
Sunday   ,560,8107,17004,11:22,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8107,17004,11:31,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8107,17004,11:52,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8107,17004,12:04,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8107,17004,12:08,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8107,17004,12:17,Bellevue TC - Bay 7,Belv7,7,East
Sunday   ,560,8108,17026,12:03,25th/Barton,25Bart,1,East
Sunday   ,560,8108,17026,12:21,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8108,17026,12:30,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8108,17026,12:52,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8108,17026,13:04,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8108,17026,13:08,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8108,17026,13:17,Bellevue TC - Bay 7,Belv7,7,East
Sunday   ,560,8109,17007,13:02,25th/Barton,25Bart,1,East
Sunday   ,560,8109,17007,13:20,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8109,17007,13:29,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8109,17007,13:52,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8109,17007,14:04,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8109,17007,14:08,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8109,17007,14:17,Bellevue TC - Bay 7,Belv7,7,East
Sunday   ,560,8110,17006,14:00,25th/Barton,25Bart,1,East
Sunday   ,560,8110,17006,14:18,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8110,17006,14:27,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8110,17006,14:52,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8110,17006,15:04,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8110,17006,15:08,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8110,17006,15:17,Bellevue TC - Bay 7,Belv7,7,East
Sunday   ,560,8111,17004,15:00,25th/Barton,25Bart,1,East
Sunday   ,560,8111,17004,15:18,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8111,17004,15:27,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8111,17004,15:52,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8111,17004,16:04,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8111,17004,16:08,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8111,17004,16:17,Bellevue TC - Bay 7,Belv7,7,East
Sunday   ,560,8112,17026,16:02,25th/Barton,25Bart,1,East
Sunday   ,560,8112,17026,16:20,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8112,17026,16:29,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8112,17026,16:53,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8112,17026,17:05,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8112,17026,17:09,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8112,17026,17:17,Bellevue TC - Bay 7,Belv7,7,East
Sunday   ,560,8113,17007,17:02,25th/Barton,25Bart,1,East
